player_name,player_code,image_url,profile_url
kameron-taylor,011217,https://media-cdn.cortextech.io/ada7d8f8-abd5-4d14-9565-f537659a98f6.png,https://www.euroleaguebasketball.net/es/euroleague/players/kameron-taylor/011217/
daniel-theis,004132,https://media-cdn.cortextech.io/b5d71c9e-747c-45b6-9543-ac4fa79b35e2.png,https://www.euroleaguebasketball.net/es/euroleague/players/daniel-theis/004132/
darius-thompson,011078,https://media-cdn.cortextech.io/881d7dbd-8ffa-4eef-ba14-e0ea68c1be29.png,https://www.euroleaguebasketball.net/es/euroleague/players/darius-thompson/011078/
bar-timor,004846,https://media-cdn.cortextech.io/2a45b1ff-2027-467b-af40-560a7d406750.png,https://www.euroleaguebasketball.net/es/euroleague/players/bar-timor/004846/
vassilis-toliopoulos,004292,https://media-cdn.cortextech.io/9912b4e4-434f-46b2-8335-9e7250a8e3e6.png,https://www.euroleaguebasketball.net/es/euroleague/players/vassilis-toliopoulos/004292/
stefano-tonut,006509,https://media-cdn.cortextech.io/b7367896-700a-4f7e-9a0b-a1425632b23b.png,https://www.euroleaguebasketball.net/es/euroleague/players/stefano-tonut/006509/
armel-traore,010319,https://media-cdn.cortextech.io/e9db529b-bdba-4c4f-8248-c52e6bf7c438.png,https://www.euroleaguebasketball.net/es/euroleague/players/armel-traore/010319/
azuolas-tubelis,008192,https://media-cdn.cortextech.io/c7627328-e2bd-4989-9dd1-2abcaddf021d.png,https://www.euroleaguebasketball.net/es/euroleague/players/azuolas-tubelis/008192/
edgaras-ulanovas,002329,https://media-cdn.cortextech.io/c37e8132-0498-4172-8e32-4c7044bd4370.png,https://www.euroleaguebasketball.net/es/euroleague/players/edgaras-ulanovas/002329/
bastien-vautier,014014,https://media-cdn.cortextech.io/b33e8226-0dfc-4169-b7db-4e5c81590d55.png,https://www.euroleaguebasketball.net/es/euroleague/players/bastien-vautier/014014/
jan-vesely,000925,https://media-cdn.cortextech.io/7dff7151-19e6-44b3-ab0c-214861899ad0.png,https://www.euroleaguebasketball.net/es/euroleague/players/jan-vesely/000925/
sasha-vezenkov,003469,https://media-cdn.cortextech.io/9e32629d-7b41-4a3e-8506-2c7e4b92859d.png,https://www.euroleaguebasketball.net/es/euroleague/players/sasha-vezenkov/003469/
luca-vildoza,007947,https://media-cdn.cortextech.io/45cd50c3-c3b7-4cf6-92ee-f7955216e2da.png,https://www.euroleaguebasketball.net/es/euroleague/players/luca-vildoza/007947/
rafa-villar,010035,https://media-cdn.cortextech.io/9da0749d-0abb-42d9-8d0e-b9f7afc59f10.png,https://www.euroleaguebasketball.net/es/euroleague/players/rafa-villar/010035/
jacopo-vogogna,014209,,https://www.euroleaguebasketball.net/es/euroleague/players/jacopo-vogogna/014209/
johannes-voigtmann,007201,https://media-cdn.cortextech.io/f25b3c46-64c0-4108-8168-c0ac3aa4a6bb.png,https://www.euroleaguebasketball.net/es/euroleague/players/johannes-voigtmann/007201/
caspar-vossenberg,013541,,https://www.euroleaguebasketball.net/es/euroleague/players/caspar-vossenberg/013541/
marvyn-wade,013016,https://media-cdn.cortextech.io/4bd9fdff-c4a4-4f3b-a9e5-0e14cfb38eb6.png,https://www.euroleaguebasketball.net/es/euroleague/players/marvyn-wade/013016/
ish-wainright,013284,https://media-cdn.cortextech.io/ea9bc969-944b-4ba3-bfc9-e337bf5db497.png,https://www.euroleaguebasketball.net/es/euroleague/players/ish-wainright/013284/
lonnie-walker-iv,013403,https://media-cdn.cortextech.io/596dc864-a996-4d21-8131-ea85deb006b7.png,https://www.euroleaguebasketball.net/es/euroleague/players/lonnie-walker-iv/013403/
thomas-walkup,008855,https://media-cdn.cortextech.io/5a798730-2697-4550-b3b3-df119a860b18.png,https://www.euroleaguebasketball.net/es/euroleague/players/thomas-walkup/008855/
tyson-ward,012610,https://media-cdn.cortextech.io/c05273c5-2d14-410e-9bd6-f65f78da6d7c.png,https://www.euroleaguebasketball.net/es/euroleague/players/tyson-ward/012610/
duane-washington,013370,https://media-cdn.cortextech.io/0a809d60-836f-43a3-b73e-646935e87e78.png,https://www.euroleaguebasketball.net/es/euroleague/players/duane-washington/013370/
glynn-watson,014013,https://media-cdn.cortextech.io/8b123b47-d7a0-47ea-b91d-1514ef1e87b0.png,https://www.euroleaguebasketball.net/es/euroleague/players/glynn-watson/014013/
nick-weiler-babb,010391,,https://www.euroleaguebasketball.net/es/euroleague/players/nick-weiler-babb/010391/
nigel-williams-goss,007982,,https://www.euroleaguebasketball.net/es/euroleague/players/nigel-williams-goss/007982/
derek-willis,009664,https://media-cdn.cortextech.io/82d66d17-bc9a-4994-8a8f-c59b5db9df70.png,https://www.euroleaguebasketball.net/es/euroleague/players/derek-willis/009664/
mckinley-wright-iv,012606,https://media-cdn.cortextech.io/fe4b23d9-6151-4758-a15f-0339607df198.png,https://www.euroleaguebasketball.net/es/euroleague/players/mckinley-wright-iv/012606/
moses-wright,012878,https://media-cdn.cortextech.io/9c4e7b10-e94e-4335-bec1-99979d42f096.png,https://www.euroleaguebasketball.net/es/euroleague/players/moses-wright/012878/
burakcan-yildizli,004093,https://media-cdn.cortextech.io/b63152ad-12f4-415d-9487-d049e95a2828.png,https://www.euroleaguebasketball.net/es/euroleague/players/burakcan-yildizli/004093/
erkan-yilmaz,006372,https://media-cdn.cortextech.io/e977e837-fa39-4c82-bc35-7053d75b6c18.png,https://www.euroleaguebasketball.net/es/euroleague/players/erkan-yilmaz/006372/
arturs-zagars,008104,https://media-cdn.cortextech.io/b730ece6-d4b7-409a-84d6-398b9bc1315c.png,https://www.euroleaguebasketball.net/es/euroleague/players/arturs-zagars/008104/
